"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
1972200660,"20150415T000000",465000,2,1.5,1120,1201,3,0,0,3,8,1120,0,1999,0,98103,47.6524,-122.353,1370,1298
1311900240,"20141230T000000",226500,3,2,1560,7000,1,0,0,4,7,1560,0,1968,0,98001,47.3355,-122.284,1560,7200
3185600040,"20141224T000000",310000,2,1,1400,4500,1,0,0,3,7,900,500,1922,0,98055,47.4866,-122.219,1400,5500
179003055,"20141113T000000",210000,3,1,1200,7500,1,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,7000
1338801019,"20140701T000000",1198000,4,3.5,3400,3850,2.5,0,0,3,10,2790,610,2008,0,98112,47.6258,-122.302,2030,4000
9235900030,"20140717T000000",245000,2,1,860,6120,1,0,0,3,7,860,0,1948,0,98155,47.7503,-122.328,1100,6860
5101408593,"20140711T000000",534950,5,1.5,2240,6337,1,0,0,3,8,1280,960,1956,0,98125,47.7046,-122.316,1870,6380
6154900065,"20141030T000000",490000,2,1,2180,9300,1,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378
8651430370,"20150425T000000",150000,3,1,1240,5200,1,0,0,3,6,1240,0,1969,0,98042,47.3701,-122.079,870,5200
7855000460,"20141007T000000",1450000,3,2.75,3940,9671,1,0,4,5,9,2140,1800,1967,0,98006,47.5654,-122.158,3390,9360
3336500140,"20140919T000000",208800,3,2.5,1390,2450,2,0,0,3,7,1390,0,2009,0,98118,47.5298,-122.269,1390,2450
7852020760,"20141101T000000",399000,3,2.5,1740,3690,2,0,0,3,8,1740,0,2000,0,98065,47.5345,-121.867,2100,4944
1545807610,"20150429T000000",270500,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848
5636010560,"20140929T000000",314500,4,2.5,2390,9600,2,0,0,3,7,2390,0,1996,0,98010,47.3289,-122.001,1900,9603
339600290,"20150406T000000",379950,3,2,1080,5077,1,0,0,3,7,1080,0,1985,0,98052,47.6836,-122.095,1070,3471
3438501320,"20140502T000000",295000,2,2.5,1630,1368,2,0,0,3,7,1280,350,2009,0,98106,47.5489,-122.363,1590,2306
326049103,"20140922T000000",470000,4,2.5,2470,8536,2,0,0,3,8,2470,0,2002,0,98155,47.7699,-122.292,1690,8840
7518504291,"20141215T000000",535000,2,1,1520,3360,1,0,0,4,7,830,690,1927,0,98117,47.6815,-122.382,1470,3774
9297300740,"20141118T000000",643500,6,5.25,3600,3960,2,0,0,3,7,2400,1200,1971,0,98126,47.5656,-122.372,1450,4600
7202340010,"20150224T000000",671300,4,2.5,3280,5232,2,0,0,3,7,3280,0,2004,0,98053,47.6798,-122.033,2600,5080
7203101290,"20141020T000000",394000,3,2.5,1680,4075,2,0,0,3,7,1680,0,2008,0,98053,47.6964,-122.024,1710,4075
9822700285,"20140918T000000",657500,4,1.5,1910,5000,1.5,0,0,3,7,1610,300,1912,0,98105,47.6597,-122.29,2170,5000
2228900161,"20141008T000000",499950,3,2.25,2880,7200,1,0,0,3,8,1710,1170,1970,0,98133,47.7707,-122.35,1880,10200
1105000373,"20150506T000000",252500,2,1.5,1110,986,2,0,0,3,7,950,160,2009,0,98118,47.5427,-122.272,1110,3515
4305600250,"20141027T000000",540000,4,2.5,3000,5471,2,0,0,3,8,3000,0,2013,0,98059,47.4797,-122.126,2730,5471
7857000716,"20150313T000000",334998,2,1,1800,5182,1,0,0,3,6,900,900,1942,0,98108,47.5508,-122.3,1570,5876
9358001732,"20150428T000000",4e+05,3,2.5,1390,2815,2,0,0,3,8,1390,0,1999,0,98126,47.566,-122.366,1390,3700
7840800135,"20141119T000000",290000,1,2,1240,4800,2,0,0,3,6,1240,0,1910,0,98055,47.4778,-122.211,1030,4800
3031200246,"20140711T000000",250000,3,1,920,4429,1,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860
8024200684,"20141125T000000",419500,3,1.5,1400,1091,3,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413
5127001320,"20141125T000000",190000,3,1.75,1520,9600,1,0,0,4,7,1520,0,1967,0,98059,47.473,-122.149,1590,10183
7977200720,"20150427T000000",5e+05,3,1.75,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295,1480,6120
6204410330,"20141020T000000",432000,4,1.75,2410,8400,1,0,0,3,7,1600,810,1978,0,98011,47.7341,-122.2,1850,8400
2158900290,"20150416T000000",920000,4,1.5,1850,3600,2,0,0,3,8,1660,190,1929,0,98112,47.6376,-122.307,1970,3600
2331300415,"20140620T000000",780000,3,2.25,2140,3000,2,0,0,3,9,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712
985000900,"20141105T000000",198500,3,1.75,1520,7137,1,0,0,3,5,1520,0,1932,0,98168,47.4924,-122.311,1240,8602
9285800755,"20140714T000000",515000,3,2.5,1540,6100,1,0,0,3,6,770,770,1944,2014,98126,47.5696,-122.378,1710,5950
3885805640,"20140704T000000",625000,3,1.5,1300,7200,1,0,0,5,7,1300,0,1960,0,98033,47.6821,-122.196,2280,7200
3821700038,"20141001T000000",305000,3,3,1290,1112,3,0,0,3,7,1290,0,2008,0,98125,47.7282,-122.296,1230,9000
2064800890,"20150415T000000",422500,3,1,1270,8920,1,0,0,5,7,1270,0,1969,0,98056,47.534,-122.172,1590,8589
643500060,"20150424T000000",620000,4,2,1770,7700,1.5,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700
795000620,"20150311T000000",157000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
325059286,"20140513T000000",819900,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384
5710500060,"20150319T000000",688888,3,3.25,2580,9825,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,2140,10270
1865800250,"20141204T000000",147500,3,1.75,1010,6552,1,0,0,3,7,1010,0,1969,0,98042,47.375,-122.117,1010,6552
8024201370,"20141208T000000",4e+05,2,1,880,5111,1,0,0,3,6,880,0,1931,0,98115,47.6997,-122.314,1370,5111
7338000730,"20140728T000000",167000,3,1.5,1280,5547,2,0,0,4,6,1280,0,1985,0,98002,47.3344,-122.215,1150,4500
1657310170,"20140723T000000",302000,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
9455200205,"20140604T000000",525000,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800
2776600002,"20150422T000000",520000,2,1,1120,6141,1,0,0,3,7,900,220,1946,0,98117,47.6924,-122.372,1500,7529
7460000040,"20141215T000000",292000,3,1.75,2270,7156,1,0,0,3,7,1370,900,1948,0,98168,47.4864,-122.316,1210,7156
1931300308,"20140520T000000",5e+05,3,2.5,1210,1200,3,0,0,3,8,1210,0,2008,0,98103,47.6543,-122.345,1210,1200
1898600050,"20140722T000000",257500,4,1.5,1360,9323,1,0,0,4,7,1360,0,1968,0,98023,47.3168,-122.401,1180,9611
9126100814,"20141008T000000",515000,3,2,1560,1020,3,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728
4319200675,"20140709T000000",760000,4,2.25,3300,8365,3,0,0,3,9,3300,0,2014,0,98126,47.5363,-122.377,1290,8369
1868900775,"20140505T000000",618500,3,2,1800,5000,1,0,0,4,7,1080,720,1942,0,98115,47.6738,-122.297,1800,5000
1070000110,"20141218T000000",1035290,4,2.5,2830,5932,2,0,0,3,9,2830,0,2014,0,98199,47.6479,-122.408,2840,5593
3629990180,"20140805T000000",535000,4,2.25,1890,3615,2,0,0,3,7,1890,0,2005,0,98029,47.5493,-121.999,1630,3280
3211101010,"20150211T000000",319500,3,1,1190,8450,1,0,0,5,6,1190,0,1961,0,98059,47.4807,-122.157,1660,8450
1328300990,"20140805T000000",317000,3,1.75,1530,7650,1,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804
4389201095,"20150511T000000",3650000,5,3.75,5020,8694,2,0,1,3,12,3970,1050,2007,0,98004,47.6146,-122.213,4190,11275
3353401710,"20140923T000000",227950,3,1.5,1670,8230,1,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910
1238501099,"20141031T000000",470000,3,1.75,1310,8600,1,0,0,4,7,1310,0,1987,0,98033,47.686,-122.185,2510,8515
3343301393,"20150330T000000",789888,5,3.5,3300,7860,2,0,0,3,9,2410,890,2001,0,98006,47.5463,-122.192,2540,9920
2202500080,"20140630T000000",248000,3,1,950,9400,1,0,0,4,7,950,0,1954,0,98006,47.5746,-122.136,1260,9400
7171200445,"20150228T000000",550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000
6632300567,"20140730T000000",597000,4,2.5,2340,7877,2,0,0,3,9,2340,0,2004,0,98125,47.73,-122.315,1920,9116
8016200530,"20140718T000000",280000,3,2.5,1580,7000,2,0,0,3,8,1580,0,1992,0,98030,47.3659,-122.17,2110,7062
3524039060,"20140601T000000",250000,1,1,750,4000,1,0,0,3,6,750,0,1918,0,98136,47.5243,-122.39,1770,4850
9558200210,"20150217T000000",290000,3,1,1240,9300,1,0,0,3,7,1240,0,1954,0,98148,47.4363,-122.333,1250,9300
1370800515,"20141030T000000",2950000,4,4.25,4470,5884,2,0,1,3,11,3230,1240,2010,0,98199,47.6387,-122.405,2570,6000
3679400484,"20140918T000000",295500,3,2.5,1410,1332,2,0,0,3,7,960,450,2014,0,98108,47.5683,-122.314,1410,1343
3223059206,"20140627T000000",235000,3,1.75,1950,8712,1,0,0,3,7,1950,0,1960,0,98055,47.4391,-122.189,1820,11520
824059324,"20150325T000000",1450000,4,3.5,3720,8301,2,0,0,3,10,2880,840,2008,0,98004,47.5885,-122.199,2080,9676
3629970090,"20141014T000000",680000,4,2.5,2520,5000,2,0,0,3,9,2520,0,2004,0,98029,47.5524,-121.992,2910,5001
2619920030,"20150318T000000",760000,4,2.5,3220,4031,2,0,0,3,9,3220,0,2002,0,98033,47.688,-122.163,3150,5083
255450030,"20140918T000000",369946,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200
4222310410,"20140929T000000",230500,3,2.25,1690,7245,1,0,1,3,7,1160,530,1973,0,98003,47.3505,-122.305,1690,6720
1777600900,"20140710T000000",710000,4,2.5,2870,8995,1,0,0,5,8,1870,1000,1968,0,98006,47.5678,-122.128,2670,9672
7855300460,"20140923T000000",1e+06,3,2.75,2370,8900,1,0,4,4,9,1670,700,1971,0,98006,47.5648,-122.156,2840,8956
3822200036,"20140624T000000",257500,2,2,1180,9265,1,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000
1432701510,"20141021T000000",249000,4,2,1280,7560,1,0,0,5,6,1280,0,1959,0,98058,47.45,-122.175,1250,7690
5029450290,"20141003T000000",230000,3,1.5,1630,6625,1,0,0,5,7,980,650,1980,0,98023,47.29,-122.368,1440,7145
2487700130,"20150406T000000",710000,4,2.5,2720,8000,1,0,0,4,7,1360,1360,1955,0,98136,47.5237,-122.391,1790,8000
2937300440,"20140908T000000",923990,4,2.5,3600,6055,2,0,0,3,9,3600,0,2014,0,98052,47.7053,-122.126,3590,6050
1596600060,"20150501T000000",250000,1,1,660,2600,1,0,0,3,6,660,0,1919,0,98144,47.5723,-122.304,1560,5445
7138200150,"20140518T000000",297000,5,2.5,1970,8605,2,0,0,4,7,1970,0,1994,0,98022,47.1944,-122.013,1970,8460
726059485,"20141117T000000",496000,3,2.5,2180,4533,2,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347
2131701410,"20150427T000000",299950,3,2.25,1370,5000,2,0,0,3,7,1370,0,1990,0,98019,47.7372,-121.981,1600,7724
1564000740,"20140820T000000",760000,4,2.5,4660,7157,2,0,0,3,9,3020,1640,2003,0,98059,47.5352,-122.156,3300,7047
421000455,"20150502T000000",253200,3,1,1360,5840,1,0,0,4,5,1360,0,1953,0,98056,47.4945,-122.166,1250,6708
7853370020,"20141014T000000",591975,3,2.75,3230,5250,2,0,0,3,9,2680,550,2014,0,98065,47.5196,-121.878,2710,5250
5557700210,"20141209T000000",192500,3,1,1100,9750,1,0,0,4,7,1100,0,1966,0,98023,47.3248,-122.345,1190,9750
2023049361,"20150323T000000",246500,2,1,940,6000,1,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,1890,8547
3034200366,"20141203T000000",409000,3,1.75,1440,9065,1,0,0,4,8,1440,0,1972,0,98133,47.7163,-122.333,1990,8812
2768000270,"20140625T000000",562100,2,0.75,1440,3700,1,0,0,3,7,1200,240,1914,0,98107,47.6707,-122.364,1440,4300
9282801450,"20150325T000000",361000,5,2.75,2380,7500,1,0,0,3,7,1300,1080,1984,0,98178,47.5009,-122.235,2400,6000
7831800505,"20150106T000000",2e+05,3,1,1230,4380,1,0,0,3,6,1230,0,1947,0,98106,47.5352,-122.361,1525,6026
2461900609,"20140717T000000",346100,3,2.5,1400,2036,2,0,0,3,7,1400,0,2003,0,98136,47.5516,-122.382,1500,2036
4027700799,"20150226T000000",364000,3,2.25,1420,6600,1,0,0,3,7,1160,260,1987,0,98028,47.77,-122.265,1920,7902
9429400170,"20140625T000000",309620,3,2.5,1860,3730,2,0,0,3,8,1860,0,2012,0,98019,47.7442,-121.984,2110,4509
5364200477,"20140603T000000",718000,3,1,1030,4958,1,0,0,5,7,1030,0,1952,0,98105,47.6647,-122.277,2230,6987
1023059186,"20150126T000000",252000,3,1,1530,9465,1,0,0,4,7,1530,0,1960,0,98059,47.4915,-122.151,1530,9465
6123600100,"20141215T000000",191000,3,1,990,8255,1,0,0,3,7,990,0,1953,0,98148,47.425,-122.331,1180,9750
2190600243,"20141118T000000",210000,3,1.5,1400,9600,1,0,0,4,7,1400,0,1964,0,98003,47.2878,-122.297,2210,15000
3856905185,"20140624T000000",483000,2,1.75,1240,3000,1.5,0,0,3,7,1240,0,1906,0,98105,47.6689,-122.326,1800,4080
8132700150,"20140503T000000",553000,2,1,900,5000,1,0,0,3,7,900,0,1944,0,98117,47.6883,-122.395,1280,5000
7518505990,"20141231T000000",6e+05,3,1.75,1410,4080,1,0,0,4,7,1000,410,1950,0,98117,47.6808,-122.384,1410,4080
5652601035,"20150115T000000",285000,3,1.75,1150,6423,1,0,0,3,5,590,560,1927,0,98115,47.6973,-122.297,1150,8367
217700050,"20141030T000000",395000,3,2.25,1780,9672,1,0,0,3,8,1350,430,1960,0,98133,47.7774,-122.35,1860,10080
475000187,"20150501T000000",452950,3,2.5,1150,1194,2,0,0,3,8,1020,130,2006,0,98107,47.6684,-122.365,1450,1714
8562780200,"20150427T000000",352499,2,2.25,1240,705,2,0,0,3,7,1150,90,2009,0,98027,47.5321,-122.073,1240,750
4321200600,"20150504T000000",510000,4,2,2210,5572,1.5,0,3,3,7,1760,450,1911,0,98126,47.5727,-122.376,1760,4713
6379500640,"20150409T000000",1120000,3,1.5,3000,5750,2,0,0,5,9,2000,1000,1924,0,98116,47.5821,-122.39,1820,5750
2560805440,"20150129T000000",283500,3,1.75,1250,5375,1,0,0,3,7,1250,0,1985,0,98198,47.3787,-122.323,1320,6258
1498302774,"20140520T000000",271310,2,1,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,47.5849,-122.302,1190,4440
8682261070,"20150427T000000",575000,2,2,1680,6194,1,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850
582000065,"20141125T000000",725000,4,1.75,2700,6000,1,0,0,4,8,1450,1250,1953,0,98199,47.6539,-122.395,2080,6000
6154500070,"20140626T000000",1050000,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,3220,8567
2485000076,"20150122T000000",1050000,4,3.25,3680,8580,1,0,3,5,10,1840,1840,1959,0,98136,47.5266,-122.387,2700,9100
7714000340,"20140619T000000",360000,4,2.5,2850,4650,2,0,0,3,8,2850,0,2004,0,98038,47.3552,-122.026,2850,4650
7950302345,"20140815T000000",345000,3,1,1010,3060,1.5,0,0,3,6,1010,0,1904,0,98118,47.5657,-122.285,1330,4590
4472000050,"20150309T000000",265000,3,2.5,1890,6088,2,0,0,3,7,1890,0,1996,0,98002,47.2886,-122.218,1700,6600
1438000130,"20140703T000000",519995,4,3,2590,6160,2,0,0,3,8,2590,0,2014,0,98059,47.4784,-122.122,2670,5600
9828200460,"20140627T000000",260000,2,1,700,4800,1,0,0,3,7,700,0,1922,0,98122,47.6147,-122.3,1440,4800
5462100240,"20140625T000000",196500,3,1,1320,9000,1,0,0,3,7,1320,0,1966,0,98001,47.3461,-122.272,1320,9800
5101405265,"20140911T000000",445000,4,2.5,2170,5257,2,0,0,3,7,2170,0,1989,0,98115,47.6999,-122.305,1430,7528
1545802830,"20150309T000000",258500,3,2,1460,7930,1,0,0,3,7,1460,0,1989,0,98038,47.359,-122.049,1630,7930
2005950050,"20140527T000000",260000,3,2,1630,8018,1,0,0,3,7,1630,0,2003,0,98001,47.2638,-122.243,1610,8397
7454001090,"20150309T000000",307000,3,1,770,6552,1,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200
5406500480,"20140721T000000",668000,4,2.5,2670,4410,2,0,0,3,8,2670,0,1999,0,98075,47.5978,-122.038,2670,4410
9510970010,"20150429T000000",593567,3,2.5,1770,3205,2,0,0,3,9,1770,0,2005,0,98052,47.6658,-122.084,2120,4134
7852010950,"20141020T000000",543500,4,2.5,2550,5835,2,0,0,3,8,2550,0,1998,0,98065,47.5373,-121.87,2420,5817
3300790670,"20140620T000000",280000,3,2,1470,8089,1,0,0,3,7,1470,0,1987,0,98198,47.3878,-122.316,1530,7721
5126900321,"20140529T000000",295000,4,2.5,2290,4539,2,0,0,3,7,2290,0,2001,0,98058,47.4753,-122.172,1710,7200
3288301330,"20150408T000000",475000,3,1.75,1890,7560,1,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
3879901295,"20141110T000000",1240000,3,2.5,2660,1973,3,0,3,3,9,1870,790,2007,0,98119,47.6264,-122.364,1640,1369
2867700035,"20150212T000000",5e+05,5,2,2300,7897,2.5,0,0,4,8,2300,0,1956,0,98133,47.7556,-122.356,2030,7902
1370801440,"20150325T000000",1400000,4,2.5,3520,7815,2,0,3,3,10,3140,380,1929,0,98199,47.6429,-122.412,2790,6644
7625702444,"20140510T000000",394950,3,2.5,1350,1250,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
5021900945,"20140703T000000",850000,3,2,2470,8800,2,0,0,3,9,2470,0,1961,2004,98040,47.5753,-122.222,2340,10980
3834000400,"20141119T000000",415000,3,1,1630,8146,1,0,0,3,7,1630,0,1952,0,98125,47.7293,-122.29,1480,8146
1085623740,"20140812T000000",491000,5,3.5,2815,4900,2,0,0,3,9,2815,0,2011,0,98030,47.3424,-122.179,2798,4900
9169600043,"20150424T000000",765000,3,1.75,2190,6450,1,0,0,3,8,1480,710,1957,0,98136,47.5284,-122.391,2190,6450
2710600045,"20140616T000000",460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600
1736800520,"20150403T000000",662500,3,2.5,3560,9796,1,0,0,3,8,1860,1700,1965,0,98007,47.6007,-122.145,2210,8925
4443800960,"20150408T000000",520000,3,1.75,1280,3880,1.5,0,0,5,7,1280,0,1916,0,98117,47.6871,-122.391,980,3880
7853270940,"20140905T000000",389000,3,2.5,1720,4515,2,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.879,2220,4618
6918700370,"20141027T000000",610000,4,2.25,1660,7350,1,0,0,3,8,1660,0,1965,2014,98008,47.6263,-122.124,1790,7455
7568700215,"20150312T000000",399500,4,1.5,1660,6617,1,0,0,5,7,1660,0,1947,0,98155,47.739,-122.323,950,7440
9550200155,"20150407T000000",887200,3,1,1400,5100,1.5,0,0,3,7,1400,0,1900,0,98103,47.6677,-122.333,1740,3060
4140090110,"20140912T000000",512500,4,2.25,2200,6900,2,0,0,4,8,2200,0,1975,0,98028,47.7682,-122.261,2400,6900
2211300260,"20150313T000000",367000,3,2.5,2828,4050,2,0,0,3,8,2828,0,2013,0,98030,47.382,-122.197,2513,4507
871001085,"20150129T000000",652000,3,1,1470,6122,1,0,0,3,8,1200,270,1948,0,98199,47.6517,-122.406,2200,6122
4388000120,"20150423T000000",289950,4,2.25,2190,6906,1,0,0,4,7,1040,1150,1977,0,98023,47.319,-122.373,1250,6440
11300120,"20140630T000000",635000,3,2.5,3350,4007,2,0,0,3,8,2550,800,2005,0,98034,47.7277,-122.207,2340,4167
5366200330,"20150114T000000",470000,4,2,1500,3659,1,0,0,3,7,830,670,1906,0,98122,47.6088,-122.293,1560,3706
9183700845,"20141218T000000",175000,2,1,800,7150,1,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019
3619600132,"20140915T000000",635000,3,1.75,2940,6000,1,0,2,4,8,1590,1350,1957,0,98177,47.7235,-122.369,2880,8100
2432000110,"20140507T000000",758000,4,2.75,2410,9549,1,0,0,4,7,1780,630,1956,0,98033,47.6503,-122.197,2090,9549
8029600400,"20150213T000000",383150,3,2,2210,6387,1,0,0,3,8,2210,0,2003,0,98003,47.265,-122.302,2570,6497
291310370,"20140829T000000",366000,3,2.25,1445,1028,2,0,0,3,7,1300,145,2005,0,98027,47.5339,-122.067,1445,1377
5702380770,"20150428T000000",280000,4,2.25,1600,7916,2,0,0,3,7,1600,0,1991,0,98022,47.194,-121.981,1540,7242
7224000315,"20140723T000000",256000,3,1,880,5375,1,0,0,4,5,880,0,1924,0,98055,47.4858,-122.202,980,4838
2214800270,"20140925T000000",355000,4,2.5,2770,7000,1,0,0,4,7,1940,830,1979,0,98001,47.3396,-122.256,2140,7684
8805900080,"20150430T000000",750000,3,2,1840,2825,1,0,0,3,7,1040,800,1920,0,98112,47.6428,-122.302,1820,3750
3832710840,"20140602T000000",250000,4,2,1850,7560,1,0,0,4,7,1540,310,1978,0,98032,47.3666,-122.277,1620,7658
5202500030,"20150401T000000",514000,3,1.5,1610,9964,1,0,0,3,7,1080,530,1977,0,98052,47.6681,-122.143,1610,9964
9265880040,"20140509T000000",557000,4,2.5,2840,4500,2,0,0,3,8,2840,0,2012,0,98028,47.7678,-122.237,2840,4939
5589300361,"20140902T000000",270000,3,1.5,1610,8375,2,0,0,3,7,1610,0,1927,0,98155,47.7527,-122.306,1610,9107
9276200220,"20140717T000000",375000,1,1,720,3166,1,0,0,3,6,720,0,1920,0,98116,47.5811,-122.389,1140,6250
2926059146,"20141215T000000",748000,4,2.5,3220,8379,2,0,0,3,10,3220,0,2004,0,98034,47.7043,-122.192,2720,7635
8043700300,"20140608T000000",2700000,4,3.25,4420,7850,2,1,4,3,11,3150,1270,2001,0,98008,47.572,-122.102,2760,8525
7129300935,"20141105T000000",415000,3,1.75,2380,5650,1,0,2,4,8,1190,1190,1956,0,98118,47.5119,-122.255,2350,6554
7915100490,"20140812T000000",589000,4,1.75,1920,4862,1,0,0,5,7,1060,860,1919,0,98116,47.5747,-122.384,1840,4862
2619950060,"20140909T000000",465000,5,4,3210,7200,2,0,0,3,8,2410,800,2011,0,98019,47.7329,-121.966,2750,7200
1402620120,"20150512T000000",440000,4,2.5,2410,7517,2,0,0,3,8,2410,0,1983,0,98058,47.4388,-122.142,2420,8095
1455600045,"20140915T000000",687500,3,1.75,2450,9377,1,0,2,4,8,1540,910,1962,0,98125,47.7296,-122.284,2520,9725
8029510010,"20141030T000000",299250,3,2.5,2530,8669,2,0,0,3,9,2530,0,1990,0,98023,47.3073,-122.395,2530,9469
4345300050,"20140617T000000",294999,4,2.5,1660,9760,2,0,0,3,7,1660,0,1994,0,98030,47.3635,-122.188,1580,9614
3816300095,"20140514T000000",310000,3,1,1050,9876,1,0,0,3,7,1050,0,1953,0,98028,47.7635,-122.262,1760,9403
8956200070,"20140905T000000",447500,4,2.5,2425,9017,2,0,0,3,9,2425,0,2013,0,98001,47.3003,-122.263,2725,7019
3905081530,"20141007T000000",571500,4,2.75,2180,5799,2,0,0,4,8,2180,0,1993,0,98029,47.5702,-121.995,2060,6061
4167300350,"20140508T000000",258000,4,1.75,1730,8320,1,0,0,3,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800
7137900320,"20140509T000000",224500,4,1,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938
2599700040,"20141230T000000",160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000
3340401570,"20140703T000000",312500,3,1.75,1830,7969,1,0,0,3,7,930,900,1950,2008,98055,47.4667,-122.214,1790,7425
7305300090,"20141106T000000",338000,4,1.75,1530,8152,1,0,0,5,6,910,620,1948,0,98155,47.7557,-122.328,1310,8152
6769200040,"20141218T000000",520000,3,1.75,2080,6609,1,0,0,3,7,1280,800,1950,0,98115,47.6883,-122.3,1680,6270
3416601045,"20140623T000000",345000,3,1,1140,4200,2,0,0,4,7,1140,0,1904,0,98144,47.6012,-122.296,1510,4000
225039029,"20150317T000000",525000,3,1.5,1940,5625,1,0,0,4,7,1440,500,1941,0,98117,47.6818,-122.388,1460,5500
6003500749,"20140701T000000",640000,2,2.25,1540,965,3,0,0,3,9,1540,0,2007,0,98122,47.6181,-122.318,1410,964
2215900800,"20140731T000000",290000,3,2.5,2000,7414,2,0,0,4,7,2000,0,1993,0,98038,47.3508,-122.057,2000,7414
3574801110,"20141125T000000",405000,4,2.75,2360,7716,1,0,0,3,7,1390,970,1978,0,98034,47.7301,-122.223,2160,8794
1311600020,"20140821T000000",285000,4,2.5,2360,7350,1,0,0,4,7,1440,920,1965,0,98001,47.3417,-122.277,1450,7305
1552520010,"20140801T000000",405000,3,2.5,1500,9636,2,0,0,3,7,1500,0,1994,0,98011,47.75,-122.176,1700,9656
6840701225,"20141003T000000",592500,4,1.5,2080,4400,1.5,0,0,3,7,2080,0,1925,0,98122,47.606,-122.299,1680,4400
7885800160,"20140905T000000",299900,4,2.5,2200,5730,2,0,0,3,8,2200,0,2003,0,98042,47.3482,-122.153,2200,5772
9533100145,"20150205T000000",750000,3,1,1120,8549,1,0,0,3,7,1120,0,1952,0,98004,47.6294,-122.205,1440,8640
7212650510,"20150403T000000",325000,4,2.5,1830,7762,2,0,0,3,8,1830,0,1993,0,98003,47.267,-122.31,2109,8966
5071500140,"20140627T000000",221000,3,1,910,8789,1,0,0,3,7,910,0,1966,0,98148,47.4345,-122.326,1160,8789
7234601445,"20140623T000000",685000,2,1.5,1300,1676,1,0,2,3,7,1300,0,1943,0,98122,47.6133,-122.308,1260,1740
8562780290,"20141015T000000",329950,2,2.25,1260,1032,2,0,0,3,7,1170,90,2008,0,98027,47.5323,-122.072,1240,809
4223000140,"20140805T000000",260750,3,2,1560,9635,1,0,0,3,7,1260,300,1966,0,98003,47.341,-122.309,1570,8276
7454000295,"20150130T000000",245000,2,1,710,6322,1,0,0,3,6,710,0,1942,0,98126,47.5165,-122.376,740,6720
5700002460,"20140725T000000",675000,3,2.5,2550,4954,1.5,0,0,4,7,1850,700,1924,0,98144,47.5758,-122.287,1700,4954
3299610260,"20150421T000000",948000,3,2.5,3510,9824,2,0,0,3,9,3510,0,2002,0,98075,47.5635,-122.032,3510,10588
2301400640,"20140717T000000",891000,4,2,2330,5000,1.5,0,0,5,7,1720,610,1925,0,98117,47.6804,-122.358,2090,5000
8563010300,"20141126T000000",746000,4,2.75,2110,8190,1.5,0,0,5,8,2110,0,1966,0,98008,47.6269,-122.1,2420,8400
